   0.0000000e+00   2.1927976e+00   8.7972281e+00   7.4958052e+00   1.3718077e+01   2.1698046e+00   1.4785758e+01   1.9659532e+01   4.2519873e+00   1.0413617e+01   5.1649015e+00   1.6384568e+01   1.6962461e+00   5.3281309e+00   6.2592853e+00   9.0973160e+00   1.4190474e+00   1.5360147e+00   5.7193936e+00   2.0641139e+01   8.0713159e+01   8.0740337e+01   8.1381532e+01   8.0601222e+01   7.9769340e+01   8.0765783e+01   8.2133743e+01   8.0297344e+01   7.9306883e+01   7.9408685e+01   7.9940804e+01   7.9680940e+01   8.0163410e+01   8.0647931e+01   8.0557350e+01   8.1807828e+01   8.1679753e+01   7.9963871e+01   8.1986303e+01   7.9852607e+01   6.2274379e+01   2.8049425e+01   4.3164105e+01   6.2629754e+01   6.2385092e+01   5.4789682e+01   4.9042583e+01   3.0470436e+01   6.2205040e+01   4.5936443e+01   6.1979768e+01   6.0553754e+01   5.0617475e+01   5.7872726e+01   3.3359423e+01   5.7312526e+01   5.9823091e+01   4.6064165e+01   3.7522714e+01   4.7950570e+01
   2.1927976e+00   0.0000000e+00   6.9397522e+00   5.6860137e+00   1.1902328e+01   1.5091054e+00   1.2978790e+01   1.7877686e+01   2.3619813e+00   8.5617620e+00   3.2725743e+00   1.4575680e+01   1.6929730e+00   3.5363806e+00   4.4629340e+00   7.2616850e+00   1.9069098e+00   2.7718892e+00   3.9431473e+00   1.8859938e+01   7.9474373e+01   7.9501373e+01   8.0137922e+01   7.9364914e+01   7.8539165e+01   7.9526599e+01   8.0886325e+01   7.9061606e+01   7.8078557e+01   7.8179601e+01   7.8707744e+01   7.8449807e+01   7.8928668e+01   7.9411265e+01   7.9321310e+01   8.0561113e+01   8.0433940e+01   7.8730633e+01   8.0739978e+01   7.8621773e+01   6.3573832e+01   2.9341878e+01   4.4464208e+01   6.3929667e+01   6.3681635e+01   5.6090029e+01   5.0344924e+01   3.1766584e+01   6.3506351e+01   4.7237020e+01   6.3275760e+01   6.1850393e+01   5.1921939e+01   5.9174749e+01   3.4659054e+01   5.8612772e+01   6.1127610e+01   4.7365505e+01   3.8823391e+01   4.9250842e+01
   8.7972281e+00   6.9397522e+00   0.0000000e+00   1.8064235e+00   5.1365733e+00   7.0612889e+00   6.2573532e+00   1.1202308e+01   4.7934499e+00   2.0482131e+00   3.8668010e+00   7.8595257e+00   7.7121596e+00   3.7630980e+00   2.8626640e+00   1.0231868e+00   8.3834557e+00   9.5578995e+00   3.3154529e+00   1.2198220e+01   7.5080202e+01   7.5106469e+01   7.5724397e+01   7.4980444e+01   7.4179371e+01   7.5130847e+01   7.6457449e+01   7.4679674e+01   7.3726420e+01   7.3824399e+01   7.4336528e+01   7.4086359e+01   7.4550729e+01   7.5025374e+01   7.4937975e+01   7.6135234e+01   7.6011681e+01   7.4358714e+01   7.6315410e+01   7.4259367e+01   6.8342643e+01   3.4165396e+01   4.9265937e+01   6.8702478e+01   6.8442895e+01   6.0870981e+01   5.5139504e+01   3.6590684e+01   6.8279644e+01   5.2031909e+01   6.8036844e+01   6.6613935e+01   5.6730734e+01   6.3964563e+01   3.9480105e+01   6.3390793e+01   6.5910088e+01   5.2162843e+01   4.3636005e+01   5.4040720e+01
   7.4958052e+00   5.6860137e+00   1.8064235e+00   0.0000000e+00   6.4576391e+00   5.7780760e+00   7.5153525e+00   1.2472690e+01   3.5703346e+00   3.1159827e+00   2.6796445e+00   9.1328648e+00   6.4184684e+00   2.5832201e+00   1.7270902e+00   2.1288074e+00   7.1391601e+00   8.2947732e+00   2.0011120e+00   1.3491667e+01   7.5964576e+01   7.5990984e+01   7.6612430e+01   7.5863045e+01   7.5057297e+01   7.6015518e+01   7.7348421e+01   7.5561733e+01   7.4602837e+01   7.4701398e+01   7.5216563e+01   7.4964921e+01   7.5432033e+01   7.5908241e+01   7.5820354e+01   7.7025589e+01   7.6901352e+01   7.5238882e+01   7.7205577e+01   7.5137784e+01   6.7358989e+01   3.3161755e+01   4.8272129e+01   6.7718203e+01   6.7460974e+01   5.9883593e+01   5.4149121e+01   3.5588089e+01   6.7296423e+01   5.1039781e+01   6.7054271e+01   6.5630986e+01   5.5738304e+01   6.2977193e+01   3.8479020e+01   6.2404941e+01   6.4925997e+01   5.1170347e+01   4.2638747e+01   5.3050639e+01
   1.3718077e+01   1.1902328e+01   5.1365733e+00   6.4576391e+00   0.0000000e+00   1.2026951e+01   1.5859164e+00   6.2412083e+00   9.7413341e+00   3.5392193e+00   8.7923202e+00   3.0224630e+00   1.2636833e+01   8.6260099e+00   7.7143807e+00   4.8020447e+00   1.3348505e+01   1.4501726e+01   8.2349196e+00   7.2398078e+00   7.1686875e+01   7.1712556e+01   7.2316070e+01   7.1594195e+01   7.0812340e+01   7.1736303e+01   7.3036887e+01   7.1295851e+01   7.0365795e+01   7.0461375e+01   7.0961017e+01   7.0716907e+01   7.1170006e+01   7.1638032e+01   7.1552641e+01   7.2717401e+01   7.2596647e+01   7.0982659e+01   7.2898140e+01   7.0890323e+01   7.2219154e+01   3.8143446e+01   5.3191828e+01   7.2580563e+01   7.2314931e+01   6.4764399e+01   5.9049731e+01   4.0561017e+01   7.2159018e+01   5.5947772e+01   7.1909122e+01   7.0489952e+01   6.0648034e+01   6.7858266e+01   4.3439792e+01   6.7279092e+01   6.9798876e+01   5.6079615e+01   4.7580493e+01   5.7950750e+01
   2.1698046e+00   1.5091054e+00   7.0612889e+00   5.7780760e+00   1.2026951e+01   0.0000000e+00   1.3096225e+01   1.7993011e+01   2.7346274e+00   8.7030929e+00   3.5675452e+00   1.4702848e+01   1.2522833e+00   3.6712420e+00   4.5362468e+00   7.3863494e+00   1.7456606e+00   2.9312490e+00   4.0119104e+00   1.8980642e+01   7.9685685e+01   7.9712683e+01   8.0349181e+01   7.9576319e+01   7.8750634e+01   7.9737907e+01   8.1097610e+01   7.9272951e+01   7.8289975e+01   7.8391012e+01   7.8919114e+01   7.8661197e+01   7.9140023e+01   7.9622667e+01   7.9532720e+01   8.0772340e+01   8.0645177e+01   7.8942002e+01   8.0951273e+01   7.8833237e+01   6.3324549e+01   2.9074281e+01   4.4206431e+01   6.3679776e+01   6.3430520e+01   5.5837436e+01   5.0090583e+01   3.1500840e+01   6.3256445e+01   4.6980690e+01   6.3025417e+01   6.1599145e+01   5.1668143e+01   5.8924856e+01   3.4394976e+01   5.8360538e+01   6.0875603e+01   4.7109167e+01   3.8562934e+01   4.8995959e+01
   1.4785758e+01   1.2978790e+01   6.2573532e+00   7.5153525e+00   1.5859164e+00   1.3096225e+01   0.0000000e+00   5.0963562e+00   1.0835110e+01   4.6403560e+00   9.8887302e+00   1.9492639e+00   1.3720337e+01   9.7277869e+00   8.7917224e+00   5.9338925e+00   1.4423884e+01   1.5568369e+01   9.3111960e+00   6.1587021e+00   7.0875036e+01   7.0900594e+01   7.1501098e+01   7.0783761e+01   7.0005933e+01   7.0924212e+01   7.2219309e+01   7.0486000e+01   6.9560807e+01   6.9655881e+01   7.0152903e+01   6.9910064e+01   7.0360803e+01   7.0827372e+01   7.0742405e+01   7.1900456e+01   7.1780286e+01   7.0174430e+01   7.2081241e+01   7.0083499e+01   7.3152490e+01   3.9097940e+01   5.4135870e+01   7.3514712e+01   7.3248816e+01   6.5702437e+01   5.9991140e+01   4.1513960e+01   7.3092329e+01   5.6890455e+01   7.2842348e+01   7.1423589e+01   6.1588656e+01   6.8792866e+01   4.4390881e+01   6.8214917e+01   7.0735098e+01   5.7022267e+01   4.8528973e+01   5.8892443e+01
   1.9659532e+01   1.7877686e+01   1.1202308e+01   1.2472690e+01   6.2412083e+00   1.7993011e+01   5.0963562e+00   0.0000000e+00   1.5766047e+01   9.5703979e+00   1.4830900e+01   3.5759145e+00   1.8615235e+01   1.4678680e+01   1.3739303e+01   1.0900188e+01   1.9294088e+01   2.0417956e+01   1.4255022e+01   1.4438711e+00   6.7261570e+01   6.7286516e+01   6.7872229e+01   6.7177099e+01   6.6419116e+01   6.7309502e+01   6.8577506e+01   6.6882319e+01   6.5981091e+01   6.6073674e+01   6.6557781e+01   6.6321208e+01   6.6760316e+01   6.7219592e+01   6.7136712e+01   6.8261889e+01   6.8144585e+01   6.6578748e+01   6.8442776e+01   6.6494618e+01   7.7365927e+01   4.3398637e+01   5.8395712e+01   7.7728306e+01   7.7460721e+01   6.9932527e+01   6.4236028e+01   4.5809179e+01   7.7308582e+01   6.1141977e+01   7.7054742e+01   7.5639032e+01   6.5834975e+01   7.3020606e+01   4.8678243e+01   7.2439563e+01   7.4956892e+01   6.1274152e+01   5.2803751e+01   6.3138435e+01
   4.2519873e+00   2.3619813e+00   4.7934499e+00   3.5703346e+00   9.7413341e+00   2.7346274e+00   1.0835110e+01   1.5766047e+01   0.0000000e+00   6.3833556e+00   1.1317966e+00   1.2435662e+01   3.2378925e+00   1.5541836e+00   2.4013112e+00   5.0945271e+00   3.9027478e+00   4.9703714e+00   1.9603616e+00   1.6759526e+01   7.8110894e+01   7.8137666e+01   7.8768317e+01   7.8004591e+01   7.7186640e+01   7.8162616e+01   7.9511915e+01   7.7701999e+01   7.6728369e+01   7.6828447e+01   7.7351532e+01   7.7096047e+01   7.7570325e+01   7.8050489e+01   7.7961336e+01   7.9187580e+01   7.9061552e+01   7.7374199e+01   7.9366944e+01   7.7268416e+01   6.5011055e+01   3.0775133e+01   4.5903142e+01   6.5368301e+01   6.5115595e+01   5.7528159e+01   5.1785602e+01   3.3203123e+01   6.4945678e+01   4.8675501e+01   6.4710833e+01   6.3284521e+01   5.3368974e+01   6.0618911e+01   3.6097122e+01   6.0050753e+01   6.2569057e+01   4.8804873e+01   4.0262204e+01   5.0689140e+01
   1.0413617e+01   8.5617620e+00   2.0482131e+00   3.1159827e+00   3.5392193e+00   8.7030929e+00   4.6403560e+00   9.5703979e+00   6.3833556e+00   0.0000000e+00   5.4344754e+00   6.2417883e+00   9.3195859e+00   5.3282841e+00   4.4129480e+00   1.7653673e+00   1.0031061e+01   1.1177904e+01   4.8831064e+00   1.0581938e+01   7.3941843e+01   7.3967926e+01   7.4581289e+01   7.3844352e+01   7.3049359e+01   7.3992101e+01   7.5310478e+01   7.3544323e+01   7.2598411e+01   7.2695632e+01   7.3203811e+01   7.2955558e+01   7.3416360e+01   7.3888934e+01   7.3802167e+01   7.4989107e+01   7.4866440e+01   7.3225825e+01   7.5169487e+01   7.3128714e+01   6.9627497e+01   3.5482499e+01   5.0566471e+01   6.9986925e+01   6.9726106e+01   6.2160983e+01   5.6434713e+01   3.7905306e+01   6.9566368e+01   5.3328640e+01   6.9319963e+01   6.7897653e+01   5.8029088e+01   6.5254324e+01   4.0790939e+01   6.4678842e+01   6.7201027e+01   5.3459952e+01   4.4941926e+01   5.5335730e+01
