   0.0000000e+00   2.1345323e+02   2.2843525e+02   1.6743855e+02   2.1695171e+02   1.9186494e+02   1.7215219e+02   1.6666402e+02   2.2156518e+02   2.1514435e+02   2.1552677e+02   1.9307416e+02   2.3625753e+02   2.3558051e+02   2.1931693e+02   2.2740122e+02   2.5841048e+02   2.4128357e+02   1.7078192e+02   1.9833519e+02   1.4496521e+02   1.4495570e+02   1.4496132e+02   1.4497326e+02   1.4499117e+02   1.4496641e+02   1.4495967e+02   1.4497216e+02   1.4497674e+02   1.4497637e+02   1.4495489e+02   1.4498853e+02   1.4495831e+02   1.4496918e+02   1.4495412e+02   1.4495821e+02   1.4496260e+02   1.4497298e+02   1.4496116e+02   1.4496053e+02   1.7758911e+02   1.5941975e+02   1.6783294e+02   1.8245028e+02   1.9551003e+02   1.7064695e+02   1.6330021e+02   1.6025659e+02   1.8501163e+02   1.6290060e+02   1.8146376e+02   1.7524877e+02   2.1841676e+02   2.0816091e+02   1.6622463e+02   1.8347896e+02   1.9137526e+02   1.6474511e+02   1.7304808e+02   1.6209629e+02
   2.1345323e+02   0.0000000e+00   1.9285685e+02   2.0653508e+02   1.9525274e+02   2.4474331e+02   1.9963862e+02   1.9225209e+02   1.2511081e+02   1.7171822e+02   1.3813542e+02   1.7629749e+02   2.4369009e+02   2.1533708e+02   2.1483451e+02   2.0308310e+02   2.4710823e+02   1.3437777e+02   1.9933197e+02   1.9080533e+02   1.3729895e+02   1.3726960e+02   1.3728689e+02   1.3727420e+02   1.3729980e+02   1.3729892e+02   1.3727976e+02   1.3730808e+02   1.3726596e+02   1.3732418e+02   1.3727944e+02   1.3728824e+02   1.3729556e+02   1.3726909e+02   1.3728019e+02   1.3727452e+02   1.3727601e+02   1.3731358e+02   1.3728088e+02   1.3730180e+02   1.8141450e+02   1.5653205e+02   1.6399109e+02   1.8276319e+02   1.7774421e+02   1.5982823e+02   1.6178436e+02   1.5800520e+02   1.7806073e+02   1.6319722e+02   1.7384672e+02   1.6815783e+02   2.0667472e+02   1.8279234e+02   1.6096323e+02   1.8095705e+02   2.0203658e+02   1.6450942e+02   1.6026443e+02   1.5980193e+02
   2.2843525e+02   1.9285685e+02   0.0000000e+00   2.2913433e+02   1.5142748e+02   2.3243415e+02   2.1115224e+02   2.0340927e+02   1.6777856e+02   1.8756086e+02   1.7379531e+02   2.1173673e+02   2.1622787e+02   1.9824683e+02   2.2880730e+02   1.1077860e+02   1.6959377e+02   1.9834714e+02   2.1531737e+02   1.9143112e+02   1.4341229e+02   1.4342664e+02   1.4341049e+02   1.4341693e+02   1.4341284e+02   1.4341113e+02   1.4341135e+02   1.4341200e+02   1.4344132e+02   1.4342258e+02   1.4343576e+02   1.4341699e+02   1.4342543e+02   1.4342093e+02   1.4342889e+02   1.4341415e+02   1.4341167e+02   1.4341536e+02   1.4341035e+02   1.4343094e+02   1.8476500e+02   1.5483340e+02   1.7371236e+02   1.8220547e+02   1.9215351e+02   1.7250519e+02   1.6655877e+02   1.5595989e+02   1.9842542e+02   1.6984665e+02   1.9651911e+02   1.7576297e+02   1.9519052e+02   1.8595562e+02   1.5544664e+02   1.7923272e+02   1.9605656e+02   1.7149981e+02   1.6180938e+02   1.6534197e+02
   1.6743855e+02   2.0653508e+02   2.2913433e+02   0.0000000e+00   2.0992415e+02   1.9226312e+02   1.7637522e+02   1.6841803e+02   2.2198954e+02   1.9991942e+02   2.2491611e+02   1.5982106e+02   2.0916440e+02   2.2165022e+02   2.1933908e+02   2.3069876e+02   2.2440201e+02   2.0257964e+02   1.3286953e+02   1.9816167e+02   1.3359341e+02   1.3360376e+02   1.3359349e+02   1.3361262e+02   1.3361708e+02   1.3359389e+02   1.3359516e+02   1.3359608e+02   1.3363230e+02   1.3359929e+02   1.3360439e+02   1.3362121e+02   1.3359557e+02   1.3361304e+02   1.3359961e+02   1.3359729e+02   1.3359935e+02   1.3359650e+02   1.3359555e+02   1.3359812e+02   1.7593896e+02   1.4399666e+02   1.5856182e+02   1.8215449e+02   1.7508910e+02   1.5278381e+02   1.6250311e+02   1.4557955e+02   1.7521439e+02   1.6232053e+02   1.7209215e+02   1.6439026e+02   1.9653763e+02   1.7424972e+02   1.4956939e+02   1.6642922e+02   2.0144248e+02   1.6212603e+02   1.5410279e+02   1.6252938e+02
   2.1695171e+02   1.9525274e+02   1.5142748e+02   2.0992415e+02   0.0000000e+00   2.0521874e+02   2.1566015e+02   1.9390533e+02   1.9378474e+02   1.8456140e+02   1.9489988e+02   2.1608856e+02   1.8248995e+02   1.6348859e+02   1.8833110e+02   1.4132442e+02   1.8279201e+02   1.9821862e+02   2.0518295e+02   1.5524426e+02   1.3522684e+02   1.3523700e+02   1.3522510e+02   1.3523600e+02   1.3523741e+02   1.3522642e+02   1.3522580e+02   1.3522845e+02   1.3525701e+02   1.3523665e+02   1.3524277e+02   1.3524069e+02   1.3523457e+02   1.3523797e+02   1.3523710e+02   1.3522788e+02   1.3522755e+02   1.3523082e+02   1.3522551e+02   1.3523905e+02   1.7672139e+02   1.4821092e+02   1.6250776e+02   1.8082519e+02   1.7300623e+02   1.6858407e+02   1.6030264e+02   1.5182801e+02   1.9115038e+02   1.5495658e+02   1.8436790e+02   1.7883105e+02   1.8952738e+02   1.9968482e+02   1.5835278e+02   1.7313541e+02   1.8841179e+02   1.5606637e+02   1.5792045e+02   1.5854034e+02
   1.9186494e+02   2.4474331e+02   2.3243415e+02   1.9226312e+02   2.0521874e+02   0.0000000e+00   1.7824150e+02   1.8877903e+02   2.3452061e+02   2.2371334e+02   2.2599400e+02   2.0014421e+02   1.1971184e+02   2.1490815e+02   1.7969858e+02   2.1650299e+02   2.2321282e+02   2.2925677e+02   2.0466751e+02   1.6352027e+02   1.4510400e+02   1.4511725e+02   1.4510140e+02   1.4510514e+02   1.4510068e+02   1.4510259e+02   1.4510180e+02   1.4510357e+02   1.4512940e+02   1.4511580e+02   1.4512789e+02   1.4510430e+02   1.4511843e+02   1.4510941e+02   1.4512095e+02   1.4510437e+02   1.4510128e+02   1.4510758e+02   1.4510064e+02   1.4512448e+02   1.8598851e+02   1.6158634e+02   1.6658541e+02   2.0469777e+02   1.7761544e+02   1.7477713e+02   1.7765578e+02   1.6340897e+02   1.9145903e+02   1.7419560e+02   1.9503059e+02   1.8262645e+02   2.0071095e+02   1.9497228e+02   1.6073248e+02   1.7071423e+02   1.9590627e+02   1.7285080e+02   1.5595055e+02   1.7746802e+02
   1.7215219e+02   1.9963862e+02   2.1115224e+02   1.7637522e+02   2.1566015e+02   1.7824150e+02   0.0000000e+00   1.2921460e+02   2.0524894e+02   2.1290101e+02   2.0515143e+02   1.6022418e+02   1.9739485e+02   1.9897945e+02   1.8893441e+02   2.0247439e+02   2.1392844e+02   2.0046660e+02   1.8354254e+02   1.9963619e+02   1.2690460e+02   1.2691434e+02   1.2690219e+02   1.2691192e+02   1.2691345e+02   1.2690402e+02   1.2690257e+02   1.2690635e+02   1.2693386e+02   1.2691608e+02   1.2692143e+02   1.2691648e+02   1.2691341e+02   1.2691411e+02   1.2691544e+02   1.2690456e+02   1.2690390e+02   1.2690927e+02   1.2690219e+02   1.2691860e+02   1.6670267e+02   1.4867318e+02   1.5400138e+02   1.8626809e+02   1.7197628e+02   1.6625257e+02   1.4706441e+02   1.4965233e+02   1.6434041e+02   1.4364105e+02   1.7131694e+02   1.6816630e+02   1.7665408e+02   1.8327500e+02   1.4716985e+02   1.5324838e+02   1.8697140e+02   1.4487634e+02   1.5029209e+02   1.4715328e+02
   1.6666402e+02   1.9225209e+02   2.0340927e+02   1.6841803e+02   1.9390533e+02   1.8877903e+02   1.2921460e+02   0.0000000e+00   1.9666725e+02   2.0447535e+02   1.9800878e+02   1.9546663e+02   1.9412866e+02   1.9679137e+02   1.8709466e+02   1.9513423e+02   2.1054617e+02   1.8840642e+02   1.7110563e+02   2.0880920e+02   1.2135488e+02   1.2136560e+02   1.2135325e+02   1.2136658e+02   1.2136912e+02   1.2135462e+02   1.2135413e+02   1.2135698e+02   1.2138892e+02   1.2136494e+02   1.2137094e+02   1.2137267e+02   1.2136201e+02   1.2136834e+02   1.2136501e+02   1.2135631e+02   1.2135649e+02   1.2135918e+02   1.2135397e+02   1.2136662e+02   1.5658282e+02   1.4141638e+02   1.3533982e+02   1.6555723e+02   1.8049036e+02   1.5353102e+02   1.5674765e+02   1.4426451e+02   1.8529750e+02   1.4650609e+02   1.7930367e+02   1.6368152e+02   1.9959463e+02   1.8538003e+02   1.4820857e+02   1.5397558e+02   1.7651147e+02   1.4404558e+02   1.5111797e+02   1.5711047e+02
   2.2156518e+02   1.2511081e+02   1.6777856e+02   2.2198954e+02   1.9378474e+02   2.3452061e+02   2.0524894e+02   1.9666725e+02   0.0000000e+00   1.5347183e+02   8.8444675e+01   1.8213185e+02   2.3727688e+02   2.2103019e+02   2.1929181e+02   1.9702051e+02   2.1728937e+02   1.5398877e+02   2.2776244e+02   1.9476973e+02   1.4050852e+02   1.4053618e+02   1.4051107e+02   1.4052905e+02   1.4051825e+02   1.4050764e+02   1.4051502e+02   1.4050618e+02   1.4056237e+02   1.4051171e+02   1.4054161e+02   1.4052772e+02   1.4052276e+02   1.4053469e+02   1.4053306e+02   1.4052025e+02   1.4051826e+02   1.4050757e+02   1.4051385e+02   1.4052687e+02   1.8245436e+02   1.5410693e+02   1.6243270e+02   1.9521710e+02   1.7751328e+02   1.6467417e+02   1.7543053e+02   1.5563944e+02   1.9203115e+02   1.6216760e+02   1.9682404e+02   1.7757531e+02   2.0389014e+02   1.9007519e+02   1.5644862e+02   1.6563078e+02   1.9877650e+02   1.6031728e+02   1.5744976e+02   1.7431088e+02
   2.1514435e+02   1.7171822e+02   1.8756086e+02   1.9991942e+02   1.8456140e+02   2.2371334e+02   2.1290101e+02   2.0447535e+02   1.5347183e+02   0.0000000e+00   1.4594106e+02   1.9459511e+02   2.2883518e+02   2.2678553e+02   2.2920059e+02   2.2683540e+02   1.9918992e+02   1.8033961e+02   1.9244401e+02   1.9332569e+02   1.3940250e+02   1.3938511e+02   1.3939478e+02   1.3939462e+02   1.3941468e+02   1.3940294e+02   1.3939064e+02   1.3941002e+02   1.3939423e+02   1.3942039e+02   1.3939018e+02   1.3940829e+02   1.3939866e+02   1.3939061e+02   1.3938964e+02   1.3938766e+02   1.3939021e+02   1.3941327e+02   1.3939178e+02   1.3940302e+02   1.7470150e+02   1.6020051e+02   1.5532589e+02   1.8948971e+02   1.8071736e+02   1.6799638e+02   1.7059883e+02   1.6124826e+02   1.7270785e+02   1.6310230e+02   1.7276332e+02   1.8035029e+02   1.9054812e+02   1.9278071e+02   1.6334142e+02   1.6914852e+02   1.9139879e+02   1.6123236e+02   1.6045385e+02   1.7036358e+02
