   7.2643430e-02   7.1241695e-02   1.5243483e-01
   8.2997109e-02   8.4803881e-02   2.0922868e-01
   9.4397520e-02   1.0016396e-01   2.8367056e-01
   1.0676162e-01   1.1714763e-01   3.7871622e-01
   1.1992521e-01   1.3536280e-01   4.9603792e-01
   1.3363576e-01   1.5416804e-01   6.3526259e-01
   1.4755947e-01   1.7268037e-01   7.9297036e-01
   1.6134870e-01   1.8997778e-01   9.6273541e-01
   1.7465231e-01   2.0513128e-01   1.1354162e+00
   1.8719635e-01   2.1745618e-01   1.3015115e+00
   1.9883216e-01   2.2664959e-01   1.4531973e+00
   2.0950382e-01   2.3268529e-01   1.5852994e+00
   2.1924692e-01   2.3580982e-01   1.6953519e+00
   2.2818816e-01   2.3650154e-01   1.7838768e+00
   2.3646151e-01   2.3524282e-01   1.8530468e+00
   2.4420465e-01   2.3248522e-01   1.9055420e+00
   2.5158044e-01   2.2866972e-01   1.9447966e+00
   2.5871363e-01   2.2413961e-01   1.9738325e+00
   2.6567775e-01   2.1911588e-01   1.9946202e+00
   2.7255726e-01   2.1379786e-01   2.0091721e+00
   2.7943958e-01   2.0835730e-01   2.0194487e+00
   2.8635761e-01   2.0287399e-01   2.0263502e+00
   2.9333236e-01   1.9739799e-01   2.0304394e+00
   3.0039796e-01   1.9198465e-01   2.0324550e+00
   3.0759759e-01   1.8669006e-01   2.0332425e+00
   3.1494268e-01   1.8152760e-01   2.0330407e+00
   3.2243313e-01   1.7649657e-01   2.0318605e+00
   3.3007638e-01   1.7160191e-01   2.0298275e+00
   3.3788653e-01   1.6685301e-01   2.0271680e+00
   3.4588276e-01   1.6226209e-01   2.0241797e+00
   3.5406846e-01   1.5782505e-01   2.0208777e+00
   3.6244060e-01   1.5353361e-01   2.0171819e+00
   3.7099990e-01   1.4938263e-01   2.0130722e+00
   3.7975007e-01   1.4536891e-01   2.0085710e+00
   3.8869779e-01   1.4149116e-01   2.0037433e+00
   3.9785273e-01   1.3775007e-01   1.9986965e+00
   4.0722233e-01   1.3414417e-01   1.9934970e+00
   4.1680367e-01   1.3066541e-01   1.9880619e+00
   4.2659599e-01   1.2730842e-01   1.9823539e+00
   4.3659974e-01   1.2406854e-01   1.9763515e+00
   4.4681659e-01   1.2094180e-01   1.9700484e+00
   4.5724941e-01   1.1792487e-01   1.9634531e+00
   4.6790227e-01   1.1501511e-01   1.9565896e+00
   4.7878045e-01   1.1221054e-01   1.9494967e+00
   4.8989043e-01   1.0950985e-01   1.9422283e+00
   5.0123840e-01   1.0691047e-01   1.9348150e+00
   5.1282212e-01   1.0440742e-01   1.9272079e+00
   5.2463757e-01   1.0199630e-01   1.9193589e+00
   5.3668200e-01   9.9673151e-02   1.9112327e+00
   5.4895398e-01   9.7434498e-02   1.9028062e+00
   5.6145334e-01   9.5277320e-02   1.8940690e+00
   5.7418119e-01   9.3199063e-02   1.8850235e+00
   5.8713995e-01   9.1197635e-02   1.8756843e+00
   6.0033330e-01   8.9271409e-02   1.8660787e+00
   6.1376621e-01   8.7419222e-02   1.8562467e+00
   6.2744495e-01   8.5640374e-02   1.8462406e+00
   6.4137706e-01   8.3934627e-02   1.8361257e+00
   6.5558535e-01   8.2302852e-02   1.8260276e+00
   6.7007377e-01   8.0742094e-02   1.8159344e+00
   6.8481347e-01   7.9246300e-02   1.8056808e+00
   6.9978098e-01   7.7810331e-02   1.7951355e+00
   7.1495846e-01   7.6429980e-02   1.7842019e+00
   7.3033365e-01   7.5101975e-02   1.7728181e+00
   7.4589993e-01   7.3823979e-02   1.7609570e+00
   7.6165627e-01   7.2594587e-02   1.7486262e+00
   7.7760725e-01   7.1413329e-02   1.7358681e+00
   7.9376306e-01   7.0280669e-02   1.7227598e+00
   8.1013951e-01   6.9198003e-02   1.7094132e+00
   8.2675801e-01   6.8167663e-02   1.6959750e+00
   8.4364557e-01   6.7192915e-02   1.6826264e+00
   8.6083484e-01   6.6277958e-02   1.6695837e+00
   8.7831023e-01   6.5418746e-02   1.6567404e+00
   8.9600054e-01   6.4603855e-02   1.6436907e+00
   9.1387729e-01   6.3829950e-02   1.6303385e+00
   9.3192120e-01   6.3094739e-02   1.6166292e+00
   9.5012213e-01   6.2396952e-02   1.6025493e+00
   9.6847907e-01   6.1736346e-02   1.5881262e+00
   9.8700017e-01   6.1113702e-02   1.5734283e+00
   1.0057027e+00   6.0530826e-02   1.5585651e+00
   1.0246130e+00   5.9990548e-02   1.5436869e+00
   1.0437382e+00   5.9493532e-02   1.5288522e+00
   1.0630290e+00   5.9034424e-02   1.5138674e+00
   1.0824698e+00   5.8611984e-02   1.4987085e+00
   1.1020492e+00   5.8225414e-02   1.4833679e+00
   1.1217583e+00   5.7874184e-02   1.4678469e+00
   1.1415903e+00   5.7558025e-02   1.4521562e+00
   1.1615414e+00   5.7276936e-02   1.4363152e+00
   1.1816098e+00   5.7031180e-02   1.4203525e+00
   1.2017963e+00   5.6821285e-02   1.4043059e+00
   1.2221012e+00   5.6647746e-02   1.3882086e+00
   1.2425092e+00   5.6509724e-02   1.3720361e+00
   1.2630046e+00   5.6406649e-02   1.3557777e+00
   1.2835736e+00   5.6338162e-02   1.3394290e+00
   1.3042035e+00   5.6304045e-02   1.3229893e+00
   1.3248829e+00   5.6304221e-02   1.3064609e+00
   1.3456018e+00   5.6338756e-02   1.2898498e+00
   1.3663515e+00   5.6407857e-02   1.2731651e+00
   1.3871244e+00   5.6511874e-02   1.2564195e+00
   1.4079142e+00   5.6651298e-02   1.2396289e+00
   1.4287160e+00   5.6826761e-02   1.2228127e+00
   1.4495261e+00   5.7039039e-02   1.2059935e+00
   1.4703421e+00   5.7289049e-02   1.1891973e+00
   1.4911670e+00   5.7577994e-02   1.1724446e+00
   1.5119870e+00   5.7906090e-02   1.1557264e+00
   1.5327781e+00   5.8273072e-02   1.1390303e+00
   1.5535184e+00   5.8678877e-02   1.1223468e+00
   1.5741886e+00   5.9123648e-02   1.1056701e+00
   1.5947717e+00   5.9607731e-02   1.0889973e+00
   1.6152531e+00   6.0131675e-02   1.0723292e+00
   1.6356205e+00   6.0696235e-02   1.0556697e+00
   1.6558643e+00   6.1302368e-02   1.0390261e+00
   1.6759768e+00   6.1951234e-02   1.0224090e+00
   1.6959530e+00   6.2644199e-02   1.0058323e+00
   1.7157902e+00   6.3382831e-02   9.8931328e-01
   1.7354882e+00   6.4168903e-02   9.7287249e-01
   1.7550490e+00   6.5004391e-02   9.5653379e-01
   1.7744770e+00   6.5891475e-02   9.4032439e-01
   1.7937790e+00   6.6832540e-02   9.2427479e-01
   1.8129660e+00   6.7830300e-02   9.0841843e-01
   1.8320616e+00   6.8888877e-02   8.9276396e-01
   1.8510300e+00   7.0008340e-02   8.7728019e-01
   1.8698234e+00   7.1187897e-02   8.6193771e-01
   1.8884007e+00   7.2427290e-02   8.4671271e-01
   1.9067273e+00   7.3726796e-02   8.3158696e-01
   1.9247753e+00   7.5087226e-02   8.1654786e-01
   1.9425234e+00   7.6509925e-02   8.0158841e-01
   1.9599567e+00   7.7996772e-02   7.8670719e-01
   1.9770672e+00   7.9550182e-02   7.7190841e-01
   1.9938534e+00   8.1173101e-02   7.5720186e-01
   2.0103202e+00   8.2869012e-02   7.4260293e-01
   2.0264794e+00   8.4641932e-02   7.2813264e-01
   2.0423492e+00   8.6496410e-02   7.1381759e-01
   2.0579546e+00   8.8437532e-02   6.9968998e-01
   2.0733269e+00   9.0470916e-02   6.8578762e-01
   2.0885043e+00   9.2602716e-02   6.7215391e-01
   2.1035314e+00   9.4839618e-02   6.5883788e-01
   2.1184103e+00   9.7186484e-02   6.4583712e-01
   2.1330349e+00   9.9641836e-02   6.3304520e-01
   2.1473576e+00   1.0220617e-01   6.2043873e-01
   2.1613404e+00   1.0488090e-01   6.0800182e-01
   2.1749534e+00   1.0766825e-01   5.9572267e-01
   2.1881737e+00   1.1057129e-01   5.8359360e-01
   2.2009863e+00   1.1359387e-01   5.7161104e-01
   2.2133835e+00   1.1674068e-01   5.5977551e-01
   2.2253652e+00   1.2001723e-01   5.4809165e-01
   2.2369389e+00   1.2342983e-01   5.3656819e-01
   2.2481194e+00   1.2698561e-01   5.2521798e-01
   2.2589292e+00   1.3069253e-01   5.1405798e-01
   2.2693982e+00   1.3455935e-01   5.0310925e-01
   2.2795639e+00   1.3859567e-01   4.9239695e-01
   2.2894713e+00   1.4281188e-01   4.8195035e-01
   2.2991016e+00   1.4721413e-01   4.7175750e-01
   2.3083563e+00   1.5180247e-01   4.6175927e-01
   2.3172183e+00   1.5658259e-01   4.5195026e-01
   2.3256738e+00   1.6156084e-01   4.4232664e-01
   2.3337117e+00   1.6674416e-01   4.3288546e-01
   2.3413229e+00   1.7214006e-01   4.2362465e-01
